station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;ensoleillement;temperature_sol;temps_omm;source;radiations;neige_au_sol;nebulosite;raw_msg;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;complements
ME128;07/11/2024 07:00;;1026.5;0.5;;;;;;;;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@0@22.9@22.4@22.9@12:31am@2:40am@0@0@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 07:20;;1026.6;0.6;;;;;;;;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@0@22.9@22.4@22.9@12:31am@2:40am@0@0@0@54@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 07:30;;1026.7;0.7;;;;;;;;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@0@23.1@22.4@23.1@12:31am@3:06am@0@0@0@54@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 07:40;;1026.7;0.7;;;;;;;;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@0@23.3@22.4@23.3@12:31am@3:23am@0@0@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 07:50;;1026.7;0.7;;;;;;;;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@0@23.3@22.4@23.3@12:31am@3:23am@0@0@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 08:00;11.9;1026.7;0.8;96;11.1;;0;;0;134;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@1.6@23.3@22.4@23.3@12:31am@3:38am@12.2@12.2@0@54@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 08:20;11.9;1026.7;0.8;96;11.1;;0;;3.2;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@1.6@23.4@22.4@23.4@12:31am@3:55am@12.2@12.2@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 08:30;12.1;1026.8;0.9;96;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.6@22.4@23.6@12:31am@4:11am@12.2@12.2@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 08:40;12.1;1026.8;0.9;96;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.6@22.4@23.6@12:31am@4:15am@12.2@12.2@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 08:50;12.2;1026.8;0.9;96;11.7;;0;;1.6;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.6@22.4@23.6@12:31am@4:15am@12.2@12.2@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 09:00;12.3;1026.7;0.6;95;11.7;;0;;0;134;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.8@22.4@23.8@12:31am@4:45am@12.2@12.2@0@53@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 09:20;12.4;1026.7;0.6;95;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@12.2@12.2@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 09:30;12.6;1026.7;0.6;95;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@12.8@12.8@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 09:40;12.7;1026.7;0.6;94;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 09:50;12.9;1026.8;0.7;94;12.2;;0;;3.2;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:00;13.1;1026.8;0.3;93;12.2;;0;;0;134;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@13.3@13.3@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:10;13.1;1026.8;0.3;92;11.7;;0;;1.6;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@13.3@13.3@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:20;13.2;1026.6;0.1;91;11.7;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@13.3@13.3@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:30;13.6;1026.6;0.1;91;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@13.3@13.3@0@52@52@54@12:44am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:40;13.8;1026.4;-0.1;90;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@13.9@13.9@0@51@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 10:50;13.9;1026.3;-0.2;88;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@13.9@13.9@0@51@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 11:00;14.2;1026.2;-0.5;88;12.2;;0;;0;134;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 11:20;14.5;1026;-0.7;86;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@14.4@14.4@0@51@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 11:30;14.6;1025.9;-0.8;85;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@14.4@14.4@0@51@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 11:40;14.4;1025.9;-0.8;86;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.9@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 11:50;14.5;1025.9;-0.8;85;12.2;;0;;0;134;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.9@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 12:00;14.4;1025.8;-0.9;85;12.2;;0;;0;134;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 12:20;14.5;1025.6;-1.1;85;12.2;;0;;0;338;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 12:30;14.5;1025.5;-1.2;85;12.2;;0;;0;301;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 12:40;14.6;1025.4;-1.3;84;11.7;;0;;0;346;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 12:50;14.6;1025.4;-1.3;84;11.7;;0;;0;346;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@14.4@14.4@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:00;14.7;1025.2;-1.6;84;12.2;;0;;0;346;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@15@15@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:10;15.2;1025.1;-1.7;84;12.8;;0;;0;355;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@15@15@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:20;15.3;1024.9;-1.9;82;12.2;;0;;3.2;347;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.2@22.4@24.2@12:31am@5:01am@15.6@15.6@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:30;15.4;1024.9;-1.9;81;12.2;;0;;1.6;128;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15.6@15.6@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:40;15.4;1024.8;-2;81;12.2;;0;;0;24;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15.6@15.6@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 13:50;15.2;1024.8;-2;81;12.2;;0;;0;40;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15@15@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 14:00;15.3;1024.8;-1.4;82;12.2;;0;;0;41;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15.6@15.6@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 14:10;15.2;1024.6;-1.6;81;12.2;;0;;0;36;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 14:30;15.2;1024.5;-1.7;81;12.2;;0;;0;26;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24.1@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 14:40;15.2;1024.5;-1.7;81;12.2;;0;;0;26;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 14:50;15.1;1024.4;-1.8;81;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@24@22.4@24.2@12:31am@5:01am@15@15@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 15:00;15.1;1024.4;-1.4;82;12.2;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.9@22.4@24.2@12:31am@5:01am@15@15@0@52@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 15:10;15.1;1024.3;-1.5;81;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.8@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 15:30;14.9;1024.3;-1.5;82;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.8@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 15:40;14.8;1024.3;-1.5;82;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.7@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 15:50;14.8;1024.3;-1.5;83;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.6@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 16:00;14.7;1024.4;-0.8;83;11.7;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.5@22.4@24.2@12:31am@5:01am@15@15@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 16:10;14.6;1024.4;-0.8;84;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.4@22.4@24.2@12:31am@5:01am@14.4@14.4@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 16:30;14.4;1024.5;-0.7;85;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.3@22.4@24.2@12:31am@5:01am@14.4@14.4@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 16:40;14.3;1024.5;-0.7;85;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.3@22.4@24.2@12:31am@5:01am@14.4@14.4@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 16:50;14.3;1024.6;-0.6;85;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.3@22.4@24.2@12:31am@5:01am@14.4@14.4@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 17:00;14.2;1024.5;-0.3;86;11.7;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@14.4@14.4@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 17:10;14;1024.7;-0.1;88;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.9@13.9@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 17:30;13.8;1024.7;-0.1;89;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.9@13.9@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 17:40;13.7;1024.7;-0.1;89;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@13.9@13.9@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 17:50;13.6;1024.7;-0.1;90;12.2;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@13.9@13.9@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 18:00;13.5;1024.8;0.4;90;12.2;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@13.3@13.3@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 18:10;13.3;1024.8;0.4;90;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.3@13.3@0@54@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 18:30;13.2;1025;0.6;91;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.3@13.3@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 18:40;13.1;1024.9;0.5;91;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.3@13.3@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 18:50;13.1;1025.1;0.7;92;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@13.3@13.3@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 19:00;13;1025;0.6;92;11.7;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.2@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 19:10;12.9;1025.1;0.7;92;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 19:30;12.9;1025;0.6;92;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 19:40;12.8;1025.1;0.7;92;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 19:50;12.7;1025.1;0.7;92;11.7;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23.1@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 20:00;12.6;1025.1;0.6;92;11.7;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23@22.4@24.2@12:31am@5:01am@12.8@12.8@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 20:10;12.4;1025.1;0.6;92;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 20:30;12.2;1025.2;0.7;92;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@23@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 20:40;12.2;1025.2;0.7;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 20:50;12.1;1025.2;0.7;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 21:00;12.2;1025.2;0.4;93;11.1;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 21:10;12.2;1025.3;0.5;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 21:30;12.2;1025.3;0.5;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 21:40;12.1;1025.3;0.5;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.9@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 21:50;12.1;1025.3;0.5;93;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.8@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 22:00;11.9;1025.3;0.3;93;11.1;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.8@22.4@24.2@12:31am@5:01am@12.2@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 22:10;11.8;1025.3;0.3;94;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.8@22.4@24.2@12:31am@5:01am@11.7@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 22:30;11.9;1025.3;0.3;94;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.8@22.4@24.2@12:31am@5:01am@11.7@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 22:40;11.8;1025.2;0.2;94;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 22:50;11.8;1025.3;0.3;94;11.1;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 23:00;11.8;1025.4;0.3;94;11.1;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@12.2@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 23:10;11.7;1025.2;0.1;94;10.6;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@11.7@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 23:30;11.5;1025.1;;94;10.6;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@11.7@0@53@51@54@6:23am@2:19am@2432@2431@+0100
ME128;07/11/2024 23:40;11.4;1024.9;-0.2;94;10.6;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.7@11.7@0@53@51@54@6:23am@2:19am@2432@1920@+0100
ME128;07/11/2024 23:50;11.3;1024.8;-0.3;94;10.6;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.1@11.7@0@53@51@54@6:23am@2:19am@2432@1931@+0100
ME128;08/11/2024 00:00;11.1;1024.7;;94;10;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.7@22.4@24.2@12:31am@5:01am@11.1@11.7@0@53@51@54@6:23am@2:19am@2432@1942@+0100
ME128;08/11/2024 00:10;11;1024.7;;94;10;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@11.1@11.7@0@53@51@54@6:23am@2:19am@2432@1956@+0100
ME128;08/11/2024 00:30;10.9;1024.5;;94;10;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@11.1@11.1@0@53@51@54@6:23am@2:19am@2432@2011@+0100
ME128;08/11/2024 00:40;10.6;1024.6;;94;10;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@10.6@11.1@0@53@51@54@6:23am@2:19am@2432@2022@+0100
ME128;08/11/2024 00:50;10.4;1024.5;;94;9.4;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@10.6@10.6@0@53@51@54@6:23am@2:19am@2432@2032@+0100
ME128;08/11/2024 01:00;10.1;1024.5;;94;9.4;;0;;0;32;;;0;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@10@10.6@0@53@51@54@6:23am@2:19am@2432@2041@+0100
ME128;08/11/2024 01:10;9.9;1024.4;;95;9.4;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@10@10.6@0@53@51@54@6:23am@2:19am@2432@2054@+0100
ME128;08/11/2024 01:30;9.8;1024.2;;95;8.9;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.6@22.4@24.2@12:31am@5:01am@10@10@0@53@51@54@6:23am@2:19am@2432@2054@+0100
ME128;08/11/2024 01:40;9.9;1024.3;;95;9.4;;0;;0;32;;;;;;;;;;;wlkIPxml;;;;;0;0;0;;;@@@@611.4@@@3.2@22.5@22.4@24.2@12:31am@5:01am@10@10.6@0@53@51@54@6:23am@2:19am@2432@2054@+0100
